,race,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,FairDEN2,FairSC_normalized2,FairSC2,FairDEN3,FairSC_normalized3,FairSC3,FairDEN4,FairSC_normalized4,FairSC4,FairDEN5,FairSC_normalized5,FairSC5,FairDEN6,FairSC_normalized6,FairSC6,FairDEN7,FairSC_normalized7,FairSC7,FairDEN8,FairSC_normalized8,FairSC8,FairDEN9,FairSC_normalized9,FairSC9,FairDEN10,FairSC_normalized10,FairSC10
11500,4,24,173679,11,0,20,0,0,0,0,0,0,0,2,1,0,0,1,1,2,5,1,5,4,2,4,0,3,1,4,3,2,0,6,3
34922,4,30,70985,9,0,75,0,0,1,1,1,1,1,1,0,1,1,4,0,3,2,0,0,5,4,5,1,1,3,2,6,7,3,1,6
39546,4,28,116298,4,0,45,0,0,1,0,0,1,1,1,0,1,1,4,2,3,2,3,4,1,4,5,7,4,5,6,1,1,3,0,5
46848,4,33,213722,9,0,35,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,1,0,1,6,6,7,6,1,0,4,4,8,8
41926,4,46,110457,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7
37303,4,22,196280,12,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,0,6,2,2,1,7,3,4,2,4
7220,2,58,136982,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1
39079,4,25,189663,14,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
39730,4,26,376016,9,0,30,0,0,0,0,0,1,0,2,0,3,0,1,3,0,5,2,2,1,3,5,5,0,0,8,2,6,9,9,0
37247,4,38,143123,14,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
31451,4,34,154120,9,0,55,0,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,5,1,6
28232,4,38,99138,13,0,38,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
40356,4,34,31752,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2
17756,1,29,341672,9,0,50,1,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,4,4,1,0,4,1
22848,4,35,186934,14,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
32065,4,61,232719,14,0,50,0,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,5,5,2,1,5,2,2,4,8,8,4,1
2705,4,40,218903,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,4,1,6,1,6,2,7,6,3,8,4,1,8,8
42312,4,38,248941,10,0,40,1,0,0,0,0,0,0,1,1,3,0,2,3,0,1,2,1,0,3,6,6,0,6,1,2,4,4,8,8
32011,4,32,116508,10,0,50,1,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,0,3,0,1,3,4,6,7,0,1,6
29948,4,41,96741,12,0,40,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1
46395,4,31,393702,9,0,36,0,0,0,0,0,0,0,2,0,3,0,1,3,0,5,2,2,4,3,5,5,0,0,4,2,6,0,9,0
11734,4,18,36251,6,0,15,0,0,1,0,0,1,0,2,3,0,0,0,1,2,3,1,5,3,2,4,1,3,1,2,3,2,8,6,3
13904,4,41,151990,11,0,15,1,0,1,0,1,1,0,1,0,0,0,0,1,2,3,1,5,5,2,4,1,3,1,2,3,2,8,6,3
12793,4,38,31848,11,0,40,1,0,0,1,1,1,1,1,0,1,3,1,0,3,5,4,0,4,1,3,5,7,7,4,4,0,0,5,2
12216,4,73,92298,7,0,15,0,0,1,0,1,2,1,1,3,0,1,0,2,3,3,3,4,3,6,1,3,6,5,5,5,1,2,7,1
5754,4,20,190457,9,0,30,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,4,6,3
7852,4,50,69614,6,0,56,0,0,1,0,1,1,1,1,3,1,1,0,2,3,3,3,4,3,4,1,3,4,5,5,1,1,2,0,5
3085,4,20,157145,10,0,10,0,0,0,0,0,1,0,2,0,0,0,1,1,2,2,1,5,1,2,4,5,3,1,8,3,2,9,6,3
19741,4,53,96827,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,5,4,1
11402,4,46,247043,9,0,40,1,0,0,0,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,6,6,6,6,1,8,4,4,3,7
2996,4,39,202950,13,0,45,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
13964,4,20,280714,10,0,40,0,0,0,0,0,0,0,2,1,3,0,1,3,0,5,2,2,4,3,0,0,0,4,4,2,5,5,8,9
32688,4,41,203217,4,0,40,0,0,1,0,0,1,1,1,0,1,1,4,2,3,2,3,4,1,4,5,7,4,5,6,1,1,9,0,5
3863,4,54,22743,10,15024,60,1,0,1,1,1,2,2,1,2,2,1,3,4,3,4,3,4,2,0,5,4,5,5,0,4,1,6,4,1
3780,4,33,131568,9,0,66,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,5,5,1,3,8,6,7,0,1,6
48145,4,45,102288,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7
22281,4,31,169002,9,0,55,0,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,5,1,6
25516,4,27,210765,11,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
44548,4,73,33493,9,0,3,0,0,1,0,1,2,1,1,2,0,1,3,2,3,3,3,4,3,6,1,3,6,5,0,5,1,6,7,1
36583,4,30,178952,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8
48240,2,27,202062,13,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1
5582,4,30,149184,13,0,45,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
22105,4,37,175643,9,0,30,0,0,0,0,0,1,1,1,0,0,1,1,1,3,5,3,4,4,0,4,5,6,5,4,4,1,0,4,1
25243,4,49,321851,12,0,30,0,0,1,0,1,1,0,0,3,3,0,0,3,0,3,2,2,5,3,5,1,0,0,2,2,6,8,9,0
38289,4,38,202937,14,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
10930,4,36,175232,9,5178,40,1,0,1,0,0,1,1,1,0,1,3,4,0,4,2,4,1,1,1,6,7,7,6,6,0,4,9,4,8
40305,4,34,209691,10,0,66,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,5,5,1,3,8,6,7,0,1,6
20458,4,24,327518,11,0,45,0,0,0,0,0,1,0,2,0,3,0,1,3,0,2,2,2,1,3,5,5,0,0,8,2,6,9,9,0
45376,4,30,143766,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
29854,4,28,584790,11,0,40,1,0,1,0,1,1,0,2,3,3,0,0,3,0,3,2,2,5,3,5,1,0,0,2,2,6,8,9,0
47715,4,69,216269,12,0,40,0,0,1,1,1,1,2,0,0,2,1,4,4,3,2,3,4,5,6,1,7,6,5,2,4,8,3,4,1
6211,4,34,316470,10,0,40,0,0,0,0,0,0,0,2,1,3,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0
24508,4,36,167691,10,0,50,0,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,0,5,0,1,3,4,6,7,5,1,6
19828,4,33,55699,9,3908,40,0,0,0,0,0,1,1,1,0,1,3,1,0,4,5,4,0,4,1,3,5,7,7,8,0,0,0,5,2
35536,4,42,113461,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,3,1,3,4,0,1,1,6,6,5,1,8,1,4,3,7
26565,4,47,97176,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7
13129,4,43,149909,9,0,42,1,0,0,0,0,0,1,1,1,1,1,2,0,3,0,3,4,6,1,6,2,6,6,3,8,4,1,3,8
39914,4,30,153876,12,0,53,0,0,0,1,1,1,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,8,7,3,0,2,4
36480,4,20,187592,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
24586,4,21,197050,10,0,35,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
25220,4,40,153489,9,3137,40,0,0,0,0,0,0,1,1,1,1,1,1,0,4,5,4,1,4,1,6,0,7,6,4,8,4,5,3,8
11863,4,40,214242,9,0,50,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,0,4,0,0,5,6,1,3,1,6,7,5,1,6
37869,3,45,385793,3,0,40,0,0,1,0,1,2,1,1,3,1,1,0,2,3,3,3,4,3,4,5,3,4,5,0,1,1,6,0,5
15423,2,51,91137,5,0,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,9,4,1
35630,2,31,240504,10,0,50,1,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,4,4,1,0,4,1
4326,4,63,149756,12,0,40,1,0,0,1,1,1,2,0,0,2,1,1,4,3,2,5,4,1,5,1,5,5,5,8,4,8,9,4,1
15968,4,48,309895,10,0,40,0,0,0,0,1,0,1,1,1,1,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,3,0
5042,4,30,296509,4,0,45,0,0,1,0,0,1,1,1,0,1,0,4,2,0,2,3,2,5,4,5,1,4,0,2,1,6,3,0,5
20038,2,48,215389,9,0,40,1,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1
32397,4,69,174379,9,0,30,0,0,1,0,1,1,1,1,0,0,1,4,2,3,2,3,4,1,6,1,7,6,5,6,5,1,3,7,7
45924,0,22,49414,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1
34885,4,54,147629,14,7298,35,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,3,3,0,2,3,5,2,5,4,8,2,4,1
10276,4,33,357954,9,0,35,0,0,0,0,0,1,0,2,0,3,0,1,3,0,5,2,2,4,3,5,5,0,0,4,2,6,0,9,0
7673,4,27,175387,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
26388,4,44,166597,14,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
25353,4,20,183594,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
34517,4,18,165950,7,0,21,0,0,0,0,0,1,0,2,0,0,0,1,1,2,5,1,5,4,2,4,5,3,1,8,3,2,0,6,3
15463,4,24,326587,10,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,9,0
3737,4,49,115613,5,0,40,0,0,1,0,0,1,1,1,0,1,1,4,2,3,2,3,4,1,4,1,7,4,5,6,1,1,3,0,5
1599,4,24,216129,13,0,50,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,3,5,2,4
42491,4,26,155459,13,0,45,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
28777,4,38,172342,10,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,4,1,4,1,0,1,6,6,7,6,1,0,4,4,8,8
18067,4,46,131091,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
35172,2,45,130561,7,0,35,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,3,4,1
17242,4,19,451951,9,0,40,0,0,1,0,1,1,0,2,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,9,9,0
18082,2,51,130667,9,0,6,0,0,1,0,1,1,1,1,3,1,1,0,0,3,3,3,4,3,0,5,3,5,5,5,4,1,2,4,1
45094,4,45,226081,11,0,40,1,0,0,1,1,0,1,1,1,1,1,2,0,3,1,3,4,0,6,6,6,6,6,1,8,4,5,3,8
6194,4,49,61885,7,0,40,0,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,1,4,1,7,4,5,6,8,1,3,3,5
14761,4,55,141409,6,7688,50,1,0,1,0,1,2,1,1,2,1,1,0,2,3,3,3,4,3,4,1,3,4,5,5,1,1,6,0,5
23209,2,21,380219,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1
21298,4,37,329980,10,0,40,0,0,0,0,1,0,0,2,1,3,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0
37790,4,41,151856,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,3,0,4,1,6,1,6,2,7,6,3,8,4,1,3,8
31112,4,46,238162,12,0,50,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,2,7,2,2,6,7,8,9,4,1
20347,4,34,114639,10,0,20,0,0,0,0,0,1,0,2,0,0,0,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,9,6,3
37048,4,36,166855,4,0,40,0,0,1,0,0,1,1,1,0,1,1,4,2,3,2,3,4,1,4,5,7,4,5,6,1,1,9,0,5
31588,4,43,346321,14,0,45,1,0,1,1,1,1,2,0,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,9,9,0
36164,4,63,199888,9,0,40,0,0,0,1,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7
39940,4,39,303677,10,0,15,0,0,1,0,0,1,0,2,3,0,0,0,1,2,3,1,5,3,2,4,3,3,1,5,3,2,8,6,3
17009,4,35,241998,9,0,40,1,0,0,0,0,0,0,2,1,3,0,2,0,0,0,2,1,6,1,6,2,7,6,3,0,4,1,8,8
32768,4,43,157237,14,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
24988,4,23,41721,11,0,55,1,0,1,1,1,1,1,1,0,1,3,4,0,4,2,0,0,5,0,3,1,1,3,2,6,7,8,5,6
15033,4,62,664366,13,0,60,1,-1,1,0,1,2,0,0,2,3,0,3,3,0,4,2,2,2,3,5,4,0,0,7,2,6,7,9,0
26218,4,23,217961,9,0,45,0,0,0,0,0,0,0,2,1,3,3,2,0,4,1,4,1,0,1,0,0,7,4,4,0,5,5,8,9
5377,2,19,308064,9,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1
13847,4,55,182460,9,15024,35,1,0,1,1,1,2,1,1,2,2,1,3,4,3,4,3,4,2,0,1,4,5,5,0,4,1,6,4,1
322,4,35,186110,9,0,45,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,1,0,1,6,6,7,6,1,0,4,4,8,8
7708,2,24,382146,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,5,4,1
20815,4,20,194848,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
31305,4,23,288771,10,0,30,0,0,0,0,0,1,0,2,0,3,0,1,3,2,5,1,5,4,2,4,5,3,1,8,3,2,0,6,3
31530,1,34,143582,10,0,35,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,5,4,1
1163,4,54,96062,12,0,40,1,0,0,1,1,1,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,4,7,8,0,4,1
28735,4,25,326370,10,0,38,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,9,0
31632,4,21,224640,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
2531,4,20,157599,10,0,25,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3
27351,4,31,111883,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,1,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2
2767,4,41,443508,13,0,48,1,0,1,0,1,1,0,0,0,3,0,4,3,0,2,2,2,5,3,5,7,0,0,2,2,6,3,9,0
14631,4,22,374313,9,0,50,1,0,0,0,0,1,0,2,0,3,0,4,3,0,2,2,2,1,3,5,7,0,0,6,2,6,9,9,0
47841,4,32,198265,2,0,21,0,0,1,0,0,2,1,1,2,1,0,3,2,3,3,3,4,3,4,5,3,4,5,0,1,1,6,0,5
44362,4,17,108085,8,0,24,0,0,0,0,0,1,0,2,0,0,0,1,1,2,2,1,5,1,2,4,5,3,1,8,3,2,9,6,3
8059,4,43,230961,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,3,1,6,6,6,2,6,6,3,8,4,1,3,8
12639,4,42,202011,10,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,3,1,3,1,0,6,6,6,6,6,1,8,4,4,3,8
27600,4,50,163671,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7
10827,4,34,349169,14,0,40,0,0,0,1,1,1,2,0,0,3,0,1,3,0,2,2,2,1,3,5,5,0,0,8,2,6,9,9,0
26566,4,19,197714,9,0,35,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
32514,4,31,56964,10,0,40,0,0,0,0,0,0,1,1,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2
4246,4,68,253866,13,0,30,0,0,1,1,1,1,2,0,3,2,1,0,2,3,3,3,4,3,6,1,3,6,5,5,5,8,2,7,1
41891,4,33,198827,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8
47547,4,29,218650,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
12711,4,46,27802,12,0,38,1,0,1,1,1,1,2,1,0,2,2,4,4,1,2,5,3,1,5,2,7,2,2,6,7,8,3,4,1
15647,2,39,382802,6,0,40,0,0,1,0,1,1,1,1,3,1,1,0,0,3,3,3,4,3,0,5,3,5,5,5,4,1,2,4,1
13519,2,22,177107,11,0,35,0,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,4,4,1,0,4,1
18662,4,20,219262,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
6808,4,17,130795,6,0,20,0,0,0,0,0,1,0,2,0,0,0,1,1,2,5,1,5,4,2,4,5,3,1,8,3,2,0,6,3
19802,4,42,212206,14,0,48,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1
34916,4,25,197822,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
48315,4,32,173449,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8
8895,4,34,314375,10,0,60,1,0,1,1,1,1,1,1,0,3,1,4,3,0,2,2,2,1,3,5,7,1,3,6,6,7,3,1,6
24622,4,45,219632,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,2,3,0,3,1,6,6,6,2,6,6,3,8,4,1,3,8
6847,4,18,202516,9,0,35,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9
43224,4,23,61777,13,2580,40,0,0,0,1,1,0,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,4,7,3,0,2,4
39334,4,61,215766,13,0,50,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,2,7,5,2,6,4,8,3,4,1
35593,4,36,154410,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
22274,4,46,165953,13,0,45,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1
40670,4,28,66414,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4
24185,0,27,66824,13,3325,43,0,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,8,4,1,0,4,1
10413,4,20,528616,3,0,40,0,0,1,0,0,2,0,2,2,3,0,3,3,0,4,2,2,2,3,5,4,0,0,7,2,6,7,9,5
15124,4,61,226297,13,0,40,0,0,0,1,1,1,2,0,0,2,2,1,4,1,5,5,4,4,5,2,5,5,2,8,4,8,0,4,1
26712,4,34,167832,6,0,40,0,0,0,0,0,1,1,1,0,1,1,1,2,3,2,3,4,1,4,5,5,4,5,8,1,1,9,0,5
38223,4,70,88638,9,0,8,0,0,1,0,1,1,1,1,3,0,1,0,2,3,3,3,4,5,6,1,1,6,5,2,5,1,8,7,1
9303,4,52,110977,16,0,40,1,0,1,1,1,1,2,0,0,2,2,0,4,1,2,5,3,5,5,2,1,2,2,2,7,8,8,2,1
35299,4,41,192225,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1
29922,4,35,63021,10,0,35,0,0,0,0,0,0,1,1,1,1,3,1,1,4,5,4,0,4,1,3,0,7,7,4,0,0,0,5,2
48319,4,25,350977,9,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,5,9,0
46856,4,51,150999,9,0,40,1,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7
4377,4,35,340110,13,0,70,1,0,1,1,1,1,2,0,3,2,2,0,3,1,3,5,2,3,5,5,3,1,3,5,6,7,8,1,6
43607,4,25,117393,13,0,38,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,5,2,4
4128,4,41,221947,10,0,50,1,0,0,0,1,0,1,1,0,1,1,1,0,3,5,0,2,4,0,5,5,1,3,4,4,7,0,1,6
33701,4,36,188800,9,0,40,1,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8
32456,2,49,171128,4,0,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,3,4,1
44105,4,47,155890,13,7688,40,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,5,0,2,1,5,2,2,4,8,8,4,1
3607,2,23,244771,10,0,20,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,5,4,1
14073,4,36,182074,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8
10552,4,51,63424,14,0,40,1,0,0,1,1,1,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,8,7,8,0,2,1
38734,4,31,119735,5,0,40,0,0,0,0,0,1,1,1,0,1,1,1,2,3,2,3,4,1,4,5,5,4,5,8,1,1,9,0,5
30683,4,29,258862,13,0,45,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,3,5,2,4
30863,4,47,140644,10,0,40,1,0,0,0,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7
30689,4,39,251323,5,0,40,0,0,1,0,0,1,1,1,0,1,1,4,2,3,2,3,4,1,4,5,7,4,5,6,1,1,9,0,5
19711,4,47,96798,9,0,80,1,0,1,1,1,1,1,1,3,1,1,0,0,3,3,0,0,3,4,5,1,1,3,2,6,7,8,1,6
62,4,48,149640,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7
31199,4,20,163665,10,0,17,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3
14539,3,43,197397,10,0,6,0,0,1,0,1,1,0,1,3,0,0,0,2,3,3,3,4,5,0,4,1,3,1,2,4,2,8,4,3
5086,4,38,172571,10,0,58,0,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,5,1,6
28431,4,26,283217,10,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,8,0
16381,4,52,172165,6,0,25,0,0,1,0,1,1,1,1,3,1,1,0,2,3,3,3,4,3,6,1,3,4,5,5,1,1,2,0,5
6013,2,34,297094,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1
6392,4,20,49179,10,0,35,0,0,0,0,0,0,0,2,1,0,3,1,1,2,5,4,5,4,2,3,0,3,7,4,3,0,5,5,2
3425,4,39,357173,12,0,59,0,0,1,1,1,1,2,0,0,3,2,4,3,0,2,2,2,5,3,5,1,0,3,2,2,6,3,9,0
45667,4,34,195891,13,0,50,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,3,5,2,4
35455,4,50,77521,7,0,40,0,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,1,6,1,7,4,5,6,8,1,9,3,5
35963,4,23,114939,10,0,30,0,0,0,0,0,0,0,2,1,0,3,1,1,2,5,1,5,4,2,4,0,3,1,4,3,2,5,6,3
11097,4,48,145886,13,0,60,0,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,2,7,2,3,6,7,8,3,2,1
20296,4,46,358886,9,0,40,0,0,0,0,1,0,0,1,1,3,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0
35021,4,27,96219,9,3418,32,0,0,0,0,0,1,1,2,0,0,3,1,1,4,2,4,0,1,1,3,5,7,7,8,0,0,9,5,2
36327,0,22,170583,7,0,40,0,0,0,0,1,1,1,1,0,1,1,1,0,3,2,3,4,1,0,5,5,5,5,8,4,1,9,4,1
14475,4,46,29437,12,0,50,0,0,1,1,1,1,2,1,0,2,1,4,0,3,2,5,4,5,5,2,7,5,2,6,4,8,3,4,1
