,gender,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,Scalable2,FairDEN2,FairSC_normalized2,FairSC2,Fairlet_MCF Fairlet2,Scalable3,FairDEN3,FairSC_normalized3,FairSC3,Fairlet_MCF Fairlet3,Scalable4,FairDEN4,FairSC_normalized4,FairSC4,Fairlet_MCF Fairlet4,Scalable5,FairDEN5,FairSC_normalized5,FairSC5,Fairlet_MCF Fairlet5,Scalable6,FairDEN6,FairSC_normalized6,FairSC6,Fairlet_MCF Fairlet6,Scalable7,FairDEN7,FairSC_normalized7,FairSC7,Fairlet_MCF Fairlet7,Scalable8,FairDEN8,FairSC_normalized8,FairSC8,Fairlet_MCF Fairlet8,Scalable9,FairDEN9,FairSC_normalized9,FairSC9,Fairlet_MCF Fairlet9,Scalable10,FairDEN10,FairSC_normalized10,FairSC10,Fairlet_MCF Fairlet10
8929,1,37,66686,9,0,40,1,-1,1,0,0,1,0,1,1,0,1,2,1,0,1,0,2,0,2,1,4,0,2,4,3,3,0,3,1,5,1,3,6,3,0,3,6,3,4,8,8,2,7,0,3,4,0
7029,0,37,33487,10,0,20,0,-1,0,1,0,1,0,1,0,2,1,2,1,1,0,2,2,0,4,3,1,0,1,2,5,4,0,3,2,2,2,2,6,7,6,5,6,3,7,4,2,2,7,3,7,6,5
13154,1,35,350247,15,0,50,1,-1,0,1,1,0,0,2,0,1,0,2,2,1,3,3,2,3,3,0,0,0,4,2,1,5,0,0,5,3,5,3,7,7,3,1,6,4,7,6,1,2,3,3,4,3,0
44672,0,21,24598,10,0,40,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,1,1,3,0,2,5,4,4,0,3,6,4,3,3,6,5,7,7,6,3,5,3,7,2,7,1,8,1,6
18335,0,41,331651,15,0,50,1,-1,0,1,0,1,0,2,0,2,1,2,2,1,0,0,2,3,4,4,3,0,4,2,4,1,0,0,2,6,6,3,7,7,5,6,6,4,7,5,3,2,3,3,6,3,0
1281,0,42,158926,12,0,40,1,-1,0,0,0,1,0,1,1,2,1,2,1,0,0,0,2,1,1,4,3,0,4,1,4,1,0,2,0,6,6,3,7,1,5,6,6,2,0,5,3,2,5,2,6,9,6
28631,1,41,104334,10,0,50,1,-1,0,0,0,1,0,1,1,2,1,2,1,1,1,0,2,0,1,1,4,0,2,5,3,1,0,1,6,0,2,3,2,5,2,0,6,6,5,8,6,2,0,1,3,7,6
31701,1,45,44489,9,0,45,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,1,1,4,0,2,1,3,4,0,4,0,0,0,3,1,5,2,2,6,5,5,8,6,2,9,1,3,7,0
19681,1,59,176647,9,0,40,1,-1,1,0,0,1,0,2,1,2,1,2,0,0,1,2,2,4,2,1,3,0,0,4,0,4,0,4,1,1,0,3,1,3,4,2,6,5,4,2,5,2,1,0,0,5,0
31855,1,42,169995,10,0,45,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,1,1,3,0,2,1,3,4,0,6,0,4,0,3,2,1,2,2,6,0,0,8,5,2,0,2,3,8,0
13534,0,55,200992,10,0,35,0,-1,1,0,0,1,0,2,1,2,1,2,0,0,0,0,2,4,1,4,3,0,0,5,4,4,0,4,6,4,3,3,1,5,7,4,6,5,5,7,1,2,1,1,9,0,6
914,1,23,543028,9,0,40,0,-1,1,1,0,1,0,0,0,2,1,2,2,3,2,2,2,4,3,2,2,0,5,0,2,0,0,5,5,6,2,3,0,2,3,0,6,4,1,0,1,2,3,5,4,3,0
17252,0,33,49593,10,0,30,0,-1,0,0,0,1,0,1,0,2,1,2,1,1,0,0,2,0,1,1,3,0,2,2,4,4,0,3,6,4,3,3,6,0,7,0,6,3,2,7,1,2,7,9,8,1,0
41619,1,65,538099,13,0,30,0,-1,1,1,0,1,0,2,2,2,1,2,0,2,0,2,2,4,0,2,3,0,5,3,1,0,0,5,3,6,2,3,0,6,3,0,6,4,3,0,1,2,3,8,4,3,6
32044,0,90,313749,9,0,25,0,-1,1,1,0,1,0,2,2,2,1,2,0,2,0,0,0,4,0,4,3,3,0,3,4,4,5,4,3,4,3,6,1,6,7,4,5,5,6,7,1,7,1,8,9,0,9
45971,0,24,300008,9,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,2,2,2,2,2,3,0,5,4,4,1,0,5,1,6,2,3,3,1,3,0,6,7,8,3,1,2,8,7,4,3,0
4976,1,22,99543,10,0,20,0,-1,0,0,0,1,0,1,1,0,2,2,3,0,2,1,2,2,1,2,2,0,1,5,2,0,0,3,0,5,1,3,6,5,0,3,6,3,5,0,8,2,2,1,5,4,0
2868,1,25,210278,13,0,30,0,-1,0,0,0,0,0,0,0,1,0,2,3,1,3,3,2,2,1,0,0,0,4,5,1,5,0,0,6,3,5,3,3,5,1,1,6,2,2,6,0,2,4,9,2,2,0
28674,0,51,198186,13,0,40,0,-1,0,0,0,1,0,2,1,2,1,2,0,0,0,0,2,1,1,4,3,0,4,1,4,1,0,2,0,6,6,3,7,1,5,6,6,2,0,5,3,2,5,2,6,9,0
46383,0,26,184303,3,0,8,0,-1,1,1,0,1,0,0,2,2,1,2,3,3,0,2,0,2,3,3,1,4,1,0,5,2,0,3,4,2,4,0,4,4,6,5,7,3,1,4,2,2,2,5,7,6,1
29617,0,47,191389,9,0,35,0,-1,1,0,0,1,0,2,1,2,1,2,0,0,0,0,2,4,2,4,3,0,0,1,4,4,0,6,0,4,3,3,1,1,7,4,6,0,0,7,1,2,1,2,9,0,0
2432,1,35,356250,15,0,35,0,-1,0,1,0,0,0,0,0,1,0,2,2,3,3,3,2,1,3,0,0,0,4,0,1,5,0,0,5,3,5,3,0,2,3,1,6,4,1,6,1,2,3,5,4,3,0
6515,1,26,126829,10,0,40,0,-1,0,0,0,1,0,1,1,0,2,2,1,0,2,1,2,2,2,2,4,0,2,4,2,3,0,3,1,5,1,3,6,1,0,3,6,3,8,8,8,2,7,7,3,4,0
14791,0,19,219742,10,0,15,0,-1,1,0,0,1,0,0,1,2,1,2,3,0,0,2,2,2,1,3,1,0,1,1,5,2,0,5,0,2,4,3,3,1,6,5,6,3,0,4,2,2,2,2,7,6,0
898,1,30,87418,13,0,45,1,-1,0,0,1,0,0,1,1,1,0,2,1,0,3,3,2,3,2,0,0,0,4,1,1,5,0,2,0,3,5,3,6,1,1,1,6,2,0,6,0,2,4,2,2,2,0
6322,1,66,127139,13,0,40,1,-1,0,1,1,0,0,2,0,1,0,2,0,1,3,3,2,1,4,0,0,0,0,2,1,5,0,4,2,3,5,3,1,7,1,1,6,5,7,6,0,2,5,3,2,2,6
32107,1,74,199136,13,15831,8,1,-1,0,1,1,0,0,2,2,2,1,2,0,2,0,0,2,1,0,4,3,4,0,3,4,4,0,4,3,4,0,3,1,6,7,2,7,5,3,3,1,2,1,6,0,5,0
11438,1,37,77820,13,0,45,1,-1,0,0,1,0,0,1,1,1,0,2,1,0,3,3,2,3,2,0,0,0,4,1,1,5,0,2,0,3,5,3,7,1,1,1,6,2,0,6,0,2,4,2,2,2,0
38499,0,34,63338,9,0,40,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,2,1,3,0,2,4,4,4,0,3,1,4,3,3,6,3,7,7,6,3,4,7,7,2,7,0,8,1,0
19357,1,35,61343,9,0,90,0,-1,0,1,1,0,0,1,2,1,1,2,2,2,1,0,2,3,0,1,3,0,3,0,3,1,0,1,4,0,2,3,2,4,2,0,6,6,6,1,6,2,0,4,1,7,0
29046,0,58,142326,13,0,50,0,-1,0,1,1,1,0,2,0,2,1,2,0,1,0,0,2,1,4,4,3,0,0,2,4,1,0,2,2,6,6,3,7,0,5,6,2,2,2,5,3,8,5,9,6,9,6
35002,1,42,212894,14,0,23,1,-1,0,1,1,0,0,1,0,1,0,2,0,3,3,3,2,1,3,0,0,0,4,0,1,5,0,0,5,3,5,3,7,2,1,1,6,2,1,6,0,2,5,5,2,2,6
19789,0,19,162954,8,0,20,0,-1,1,0,0,1,0,0,1,2,1,2,3,1,0,2,2,2,1,3,1,0,1,5,5,2,0,3,6,2,4,3,4,5,6,5,6,3,5,4,2,2,2,1,7,6,6
40292,1,41,118544,10,0,12,0,-1,0,1,0,1,0,1,0,0,2,2,3,1,2,1,3,0,4,2,2,0,1,2,2,0,0,4,2,5,1,2,6,7,0,3,6,3,7,8,8,2,2,3,5,4,5
5245,0,24,157332,10,0,42,0,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,2,2,1,3,0,2,4,4,4,0,3,1,4,3,3,6,1,7,7,6,7,8,3,7,2,8,7,8,1,0
15393,1,28,328949,15,0,60,0,-1,0,1,1,0,0,0,0,1,0,2,2,3,3,3,2,3,3,0,0,0,4,0,1,5,0,0,5,3,2,3,7,2,3,0,6,4,1,6,1,2,3,5,4,3,0
47389,1,54,150999,10,0,44,0,-1,1,0,0,1,0,2,1,2,1,2,0,0,1,0,2,0,2,1,3,0,0,1,0,4,0,4,0,1,0,3,1,1,4,2,6,5,0,2,5,2,1,2,0,5,6
30584,0,33,138142,10,0,25,0,-1,0,0,0,1,0,1,0,2,1,2,3,1,0,0,2,0,1,1,3,0,1,5,4,4,0,3,6,4,2,3,6,5,7,0,6,3,5,7,1,2,2,1,9,0,0
11690,1,17,289405,7,0,12,0,-1,1,1,0,1,0,0,0,0,2,2,3,1,2,1,2,2,4,2,2,0,1,2,2,0,0,5,2,5,1,3,4,0,0,3,6,7,7,0,8,2,2,3,5,4,0
46958,1,24,97676,10,0,40,0,-1,0,0,0,1,0,1,1,0,2,2,1,0,2,1,2,2,2,2,4,0,2,4,2,3,0,3,1,5,1,3,6,1,0,3,6,3,8,8,8,2,7,7,3,4,6
2593,1,39,315776,14,8614,52,1,-1,0,1,1,0,0,2,2,2,1,2,2,2,0,0,2,3,0,4,3,0,4,0,4,1,0,0,4,4,2,3,7,4,7,0,6,4,6,3,1,2,3,4,4,3,0
24520,0,57,78707,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,0,0,1,0,2,0,2,4,3,0,0,1,4,4,4,4,0,4,3,3,1,1,7,4,6,5,0,7,1,2,9,2,9,0,6
9666,0,37,330826,11,0,30,0,-1,1,1,0,1,0,0,0,2,1,2,2,1,0,2,0,4,4,4,3,4,5,2,4,1,0,5,2,6,2,3,0,7,3,0,7,4,7,3,1,2,3,3,4,3,0
18353,1,37,118681,9,0,38,0,-1,1,0,0,1,0,1,1,0,1,2,1,0,1,0,2,0,2,1,4,0,2,4,3,3,0,3,1,5,1,3,6,3,0,3,6,1,4,8,8,2,7,0,3,4,6
30149,1,61,176689,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,2,0,0,1,2,2,4,2,1,3,0,0,4,0,4,0,4,1,1,0,3,1,1,4,2,2,5,8,2,5,8,1,7,0,5,0
6605,0,39,182828,14,0,45,0,-1,0,0,0,1,0,1,1,2,1,2,2,0,0,0,2,3,2,4,3,0,4,1,4,1,0,2,0,6,6,3,7,1,5,6,6,2,0,5,3,2,5,2,6,9,6
34944,1,65,228182,13,0,40,1,-1,0,1,1,0,0,2,0,1,0,2,0,1,3,3,2,1,4,0,0,0,0,2,1,5,0,4,2,3,5,3,1,0,1,1,6,8,2,6,0,2,1,9,2,2,6
25250,0,63,20323,10,0,40,0,-1,0,0,0,1,0,1,0,2,1,2,0,1,1,0,2,0,1,4,3,0,0,5,4,4,0,4,6,4,3,3,1,5,7,4,6,5,5,7,1,2,9,1,9,0,0
37400,0,24,249956,13,0,40,0,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,3,2,4,3,0,4,1,4,1,0,0,0,6,6,0,3,1,5,6,7,2,0,5,3,2,4,2,6,9,2
37851,0,26,131913,13,0,40,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,0,0,2,3,2,4,3,0,4,1,4,1,0,0,0,6,6,3,6,1,5,6,6,2,0,5,3,2,4,2,6,9,0
25361,1,43,193882,10,0,55,0,-1,1,0,0,1,0,2,1,2,1,2,2,1,1,0,2,3,1,1,3,0,2,5,3,1,0,1,6,0,2,3,2,5,2,0,6,6,5,1,6,2,0,1,1,7,6
11269,1,31,217962,8,0,40,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,1,2,2,2,2,2,0,3,1,2,0,0,5,0,5,2,3,3,1,0,0,6,1,0,8,4,2,8,2,3,8,0
7779,0,28,148645,12,0,40,0,-1,0,0,0,1,0,0,1,2,1,2,1,0,0,0,2,3,2,4,3,0,4,1,4,1,0,0,0,6,6,3,6,1,5,6,6,2,0,5,3,2,4,2,6,9,0
11713,1,58,100960,9,0,50,0,-1,1,0,0,1,0,1,0,2,1,2,0,1,1,0,2,0,1,1,3,0,0,2,0,4,0,4,6,0,0,3,1,0,4,2,6,5,2,2,5,2,9,9,0,5,0
16957,1,24,326334,13,0,20,0,-1,0,1,0,1,0,0,0,0,2,2,3,3,2,2,2,2,3,2,2,0,5,0,2,0,0,0,5,6,1,2,3,2,3,3,6,4,1,0,1,2,2,5,5,3,5
3788,1,23,249277,9,0,75,0,-1,1,1,1,1,0,0,0,1,1,2,2,3,1,0,2,3,3,1,3,0,3,0,3,1,0,1,5,0,2,3,2,2,2,0,2,6,1,1,6,8,0,5,1,7,0
13168,1,34,208043,11,7298,45,1,-1,0,1,1,1,0,0,0,2,1,2,2,1,0,0,2,3,3,4,3,0,2,2,4,1,4,0,5,4,2,3,3,7,7,0,2,1,7,3,1,2,0,3,4,3,8
26378,1,32,124919,13,0,50,1,-1,0,0,1,0,0,1,1,1,0,2,1,0,3,3,2,3,1,0,0,0,4,5,1,5,0,2,6,3,5,3,7,5,1,1,6,2,5,6,0,2,4,1,2,2,6
17983,1,71,77253,9,0,17,0,-1,1,1,0,1,0,1,0,2,1,2,0,1,1,2,2,0,4,1,3,0,0,2,0,4,0,4,2,1,0,2,1,7,4,2,6,5,7,2,1,2,1,3,0,5,5
46248,0,29,177562,9,3781,35,0,-1,1,1,0,1,0,0,0,2,1,2,1,1,0,0,2,2,4,4,3,0,2,2,4,4,0,3,2,4,3,3,3,0,7,7,6,1,7,3,7,2,8,3,8,1,6
22678,0,24,488541,10,0,35,0,-1,1,1,0,1,0,0,0,2,1,2,2,1,0,2,2,4,4,2,2,4,5,2,2,1,0,5,2,6,2,3,0,7,3,0,7,4,7,3,1,2,3,3,4,3,0
2851,0,20,243986,10,0,20,0,-1,1,0,0,1,0,0,1,2,1,2,3,0,0,2,2,2,2,3,1,4,1,1,5,2,0,5,0,2,4,2,3,1,6,5,7,7,0,4,2,5,2,2,7,6,0
1012,1,50,767403,9,3103,40,1,-1,1,1,0,1,0,2,2,2,1,2,2,2,2,2,2,4,0,2,2,0,5,3,4,0,0,5,3,6,2,3,0,6,3,0,6,4,3,0,1,2,3,6,4,3,0
15566,1,41,208470,9,0,40,1,-1,1,0,0,1,0,1,1,0,1,2,2,0,0,2,2,4,2,1,3,0,2,4,4,4,0,6,1,4,2,3,2,3,3,0,6,0,4,3,4,2,0,0,4,8,0
23080,0,30,327825,9,0,32,0,-1,1,0,0,1,0,0,0,2,1,2,2,1,0,2,2,4,1,2,3,4,5,5,4,1,0,5,6,6,2,3,3,0,3,0,7,4,2,3,1,5,3,9,4,3,0
1122,1,34,50178,10,0,38,0,-1,0,0,0,1,0,1,1,0,1,2,1,0,1,0,2,0,2,1,4,0,2,1,3,3,0,3,0,5,1,3,6,1,0,3,6,3,0,8,8,2,7,2,3,4,0
40000,0,29,239511,10,0,50,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,0,2,2,1,4,3,0,5,5,4,1,0,5,6,6,2,3,3,5,3,0,6,7,5,3,1,2,0,1,8,3,0
40370,1,34,214288,9,3411,80,0,-1,1,1,1,0,0,2,2,1,1,2,2,3,1,0,2,3,3,1,3,0,3,0,3,1,1,1,4,0,2,3,2,2,2,0,2,6,1,1,6,2,0,5,1,7,6
34339,1,58,244605,13,0,40,1,-1,0,0,1,0,0,2,0,1,0,2,0,1,3,3,2,1,1,0,0,0,0,5,1,5,0,2,6,3,5,3,7,5,1,1,6,8,5,6,0,2,5,1,2,2,6
27947,1,28,207213,12,0,5,0,-1,0,1,0,1,0,0,0,0,2,2,3,3,2,1,2,2,3,2,2,0,1,0,2,0,0,0,4,5,1,2,3,2,0,3,6,3,1,0,8,5,2,5,5,4,0
33968,0,20,176321,10,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,2,2,2,2,1,1,0,2,4,4,4,0,3,1,4,3,3,3,1,7,7,6,7,8,3,7,2,8,7,8,1,0
36353,0,45,94809,10,0,24,0,-1,0,1,0,1,0,1,0,2,1,2,1,1,0,0,2,0,4,1,3,0,0,2,0,4,0,4,2,4,2,2,1,0,7,4,6,3,7,7,1,2,9,3,9,0,5
24324,0,26,214637,9,0,35,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,2,2,2,2,1,1,0,2,1,4,4,0,5,0,4,2,3,3,1,7,7,6,7,0,3,7,2,8,2,8,1,0
22905,1,19,206777,9,0,40,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,1,2,2,2,2,2,0,2,4,2,0,0,3,1,5,1,3,3,1,0,3,6,7,8,8,4,2,8,7,3,8,0
48204,1,44,77373,13,0,50,1,-1,0,0,1,0,0,1,0,1,0,2,1,1,3,3,2,3,1,0,0,0,4,5,1,5,0,2,6,3,5,3,7,5,1,1,6,2,5,6,0,2,5,1,2,2,6
11398,0,31,82473,5,0,25,0,-1,1,1,0,1,0,1,2,2,1,2,3,3,1,2,3,0,3,3,1,0,1,0,5,4,3,3,4,2,3,4,4,2,7,5,6,3,1,7,1,4,7,5,8,6,7
6623,1,24,258120,13,0,55,0,-1,0,1,1,0,0,0,0,1,0,2,2,1,3,3,2,3,4,0,0,0,4,2,1,5,0,0,2,3,5,3,3,7,1,1,6,2,7,6,0,2,4,3,2,2,0
47957,1,19,260275,7,0,40,0,-1,1,1,0,1,0,0,0,0,2,2,2,1,2,1,2,2,4,2,2,0,3,2,2,0,0,5,2,5,1,3,4,0,3,0,6,7,2,0,1,2,8,9,4,3,0
7132,1,20,209955,10,0,25,0,-1,1,0,0,1,0,0,1,0,2,2,3,0,2,1,2,2,2,2,2,0,1,1,2,0,0,5,0,5,1,3,3,1,0,3,6,7,0,0,8,2,2,2,5,4,0
29780,1,44,456236,14,0,40,0,-1,1,1,0,0,0,2,0,1,0,2,2,3,3,2,2,1,3,0,3,0,5,0,1,0,0,0,5,6,2,3,0,2,3,0,6,4,1,0,1,2,3,5,4,3,0
46678,0,39,286730,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,2,2,0,0,0,2,4,2,4,3,0,5,4,4,1,0,5,1,6,2,3,0,1,3,0,6,8,8,3,1,2,3,7,4,3,0
18238,1,26,341353,13,0,15,0,-1,0,1,0,1,0,0,2,0,2,2,3,3,2,2,0,4,3,2,2,4,1,0,2,0,0,0,4,6,1,0,3,2,3,3,7,4,1,0,1,0,2,5,5,3,2
7844,0,41,169628,9,0,40,0,-1,1,0,0,1,0,1,1,2,1,2,1,0,0,0,2,0,2,4,3,0,2,4,4,4,0,6,1,4,3,3,2,3,7,4,6,0,4,7,1,2,7,0,9,0,0
5235,1,35,82622,10,0,80,0,-1,0,1,1,0,0,1,0,1,1,2,2,3,1,0,2,3,3,1,3,0,3,0,3,1,0,1,5,0,2,3,2,2,2,0,6,6,1,1,6,2,0,5,1,7,0
8040,0,50,166419,7,3674,40,0,-1,1,1,0,1,0,1,0,2,1,2,0,1,1,0,2,0,3,1,3,0,0,2,0,4,4,6,5,4,3,3,5,7,7,4,6,0,7,7,1,2,1,3,9,0,8
41036,1,62,194660,9,0,40,1,-1,1,0,0,1,0,2,1,2,1,2,0,0,1,2,2,4,2,1,3,0,0,4,0,4,4,4,1,1,0,3,1,3,4,2,6,5,4,2,5,2,1,0,0,5,6
40066,0,24,192812,14,0,40,0,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,3,2,4,3,0,4,1,4,1,4,0,0,6,6,3,7,1,5,6,6,2,0,5,3,2,4,2,6,9,8
27174,1,52,222405,9,0,40,0,-1,1,0,0,1,0,2,1,2,1,2,0,0,1,2,2,4,2,1,3,0,0,4,0,4,0,6,1,1,0,3,1,3,4,2,6,0,4,2,5,2,1,0,0,5,0
12376,0,31,297188,14,0,60,0,-1,0,1,0,1,0,0,0,2,1,2,2,1,0,0,2,3,4,4,3,0,4,2,4,1,0,0,2,6,6,3,7,7,5,6,6,4,7,5,3,2,4,3,6,9,6
10279,1,25,113436,10,0,15,0,-1,0,0,0,1,0,1,1,0,2,2,3,0,2,1,2,2,1,2,2,0,1,5,2,0,4,3,0,5,1,4,6,5,0,3,6,3,5,0,8,2,2,1,5,4,8
19718,0,35,187089,11,0,42,1,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,3,2,4,3,0,2,1,4,1,0,0,0,6,2,3,3,1,5,6,6,1,0,5,3,2,0,2,6,3,0
9501,1,24,112706,11,0,40,0,-1,0,0,0,1,0,1,1,0,2,2,1,0,2,1,2,2,2,2,4,0,2,1,2,3,0,3,0,5,1,3,6,1,0,3,6,3,0,8,8,2,7,2,3,4,0
11380,0,33,98995,6,0,36,0,-1,1,1,0,1,0,1,0,2,1,2,1,1,1,0,2,0,4,1,3,0,2,2,0,4,0,3,2,4,3,3,4,0,7,7,6,3,2,7,7,2,7,9,8,1,0
41009,1,19,149823,10,0,20,0,-1,0,0,0,1,0,0,1,0,2,2,3,0,2,1,2,2,1,2,2,0,1,1,2,0,0,3,0,5,1,2,6,5,0,3,6,3,5,0,8,5,2,1,5,4,0
28318,1,40,45054,10,0,40,1,-1,0,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,2,1,4,0,2,4,3,3,0,3,0,4,1,3,6,1,0,3,6,3,8,8,8,2,9,7,3,4,0
13314,0,24,317443,13,0,40,0,-1,0,0,0,1,0,0,1,2,1,2,2,0,0,0,2,3,1,4,3,0,5,5,4,1,0,0,6,6,6,3,3,5,5,6,6,4,5,5,3,2,3,1,6,9,6
11461,1,37,267085,10,0,40,0,-1,1,0,0,1,0,0,1,0,1,2,2,0,2,2,2,4,2,2,2,0,5,4,2,0,0,5,1,6,2,3,0,1,3,0,6,0,8,0,4,2,3,7,4,8,0
24494,1,23,481175,10,0,24,0,-1,1,1,0,1,0,0,0,0,2,1,3,3,2,2,0,4,3,2,2,4,5,0,2,0,0,5,5,6,2,0,0,2,3,0,7,4,1,0,1,5,3,5,4,3,2
36003,1,49,81535,13,0,75,1,-1,0,1,1,0,0,1,2,1,0,2,1,3,3,3,0,3,3,0,0,3,4,0,3,1,5,1,4,0,2,6,7,2,2,0,5,6,1,1,6,7,5,5,1,7,9
17345,1,29,178564,13,0,40,0,-1,0,0,1,0,0,0,1,1,0,2,2,0,3,3,2,3,2,0,0,0,4,1,1,5,0,0,0,3,5,3,7,1,1,1,6,2,0,6,0,2,4,2,2,2,0
6202,1,43,401623,10,0,40,1,-1,1,1,0,1,0,2,0,2,1,2,2,1,0,2,2,4,4,2,2,0,5,2,4,0,0,5,2,6,2,3,0,0,3,0,6,4,2,0,1,2,3,9,4,3,0
12678,1,26,167350,8,0,40,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,1,2,2,2,2,2,0,2,1,2,3,0,3,0,5,1,3,4,1,0,3,6,1,0,8,4,2,8,2,3,8,0
39474,1,51,156877,5,0,60,0,-1,1,1,0,1,0,2,0,2,1,2,0,3,1,0,2,0,3,1,3,0,3,0,0,4,0,1,5,0,2,3,5,2,2,0,6,6,1,1,6,2,6,5,1,7,0
13114,1,30,189759,13,4865,40,0,-1,0,1,1,0,0,0,0,1,0,2,2,1,3,3,2,3,4,0,0,0,4,2,1,5,0,0,5,3,5,3,7,7,1,1,6,2,7,6,0,2,4,3,2,2,0
11810,1,40,112362,14,0,40,0,-1,0,0,1,0,0,1,1,1,0,2,1,0,3,3,2,3,1,0,0,0,4,1,1,5,0,2,0,3,5,3,7,5,1,1,6,2,5,6,0,2,5,2,2,2,6
22986,1,24,270872,9,594,40,0,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,1,2,2,2,2,2,0,5,4,2,0,0,5,1,6,2,2,3,1,3,0,6,7,8,0,4,2,8,7,4,3,5
32656,0,56,197875,6,0,40,0,-1,1,0,0,1,0,2,0,2,1,2,0,1,1,0,2,4,1,1,3,0,0,5,0,4,0,6,6,4,3,3,5,5,7,4,6,5,2,7,1,2,6,9,9,0,1
8225,1,29,133136,8,0,40,1,-1,1,0,0,1,0,1,1,0,2,2,1,0,2,1,2,2,1,1,4,0,2,1,3,3,0,3,0,5,1,3,6,1,0,3,6,1,0,8,8,2,7,2,3,4,0
8042,1,47,155659,9,0,60,0,-1,1,0,0,1,0,1,0,2,1,2,0,1,1,0,2,0,1,1,3,0,0,2,3,1,4,1,6,0,2,3,2,0,2,0,2,6,2,1,6,2,0,9,1,7,6
27644,1,30,270889,10,0,40,1,-1,1,0,0,1,0,0,1,0,2,2,2,0,2,2,2,2,2,2,2,0,5,1,2,0,0,5,0,6,2,3,3,1,3,0,6,7,0,0,4,2,3,2,4,3,0
30787,1,35,267866,9,0,50,1,-1,1,0,0,1,0,0,0,2,1,2,2,1,0,2,2,4,1,4,3,0,3,5,4,1,0,5,6,6,2,3,2,5,3,0,6,6,5,1,6,2,0,1,4,7,0
24178,1,51,231495,16,7688,55,1,-1,0,1,1,0,0,2,2,2,0,2,0,2,0,3,2,3,0,4,0,0,4,0,4,5,0,2,4,4,5,3,7,4,7,0,6,2,6,3,1,2,5,4,4,2,0
38835,0,20,243981,9,0,40,0,-1,1,0,0,1,0,0,1,2,1,2,2,0,0,2,2,2,2,1,1,0,5,4,4,4,0,5,1,6,2,3,3,1,3,7,6,7,8,3,7,2,8,7,8,3,0
35810,0,29,214385,14,0,35,0,-1,0,0,0,1,0,0,1,2,1,2,2,1,0,0,2,3,1,4,3,0,4,5,4,1,0,0,6,6,6,3,7,5,5,6,6,2,5,5,3,2,4,1,6,9,0
30946,1,29,404998,11,0,90,0,-1,1,1,1,0,0,2,2,1,1,2,2,2,3,0,2,3,0,0,3,0,3,3,3,1,4,1,3,0,2,3,0,6,2,0,6,6,3,1,6,2,0,8,1,7,8
21497,1,38,203169,11,0,50,1,-1,0,0,0,1,0,1,1,2,1,2,2,0,1,0,2,3,1,1,3,4,4,5,3,1,0,1,6,0,2,3,2,5,2,0,7,6,5,1,6,5,0,1,3,7,0
24854,0,44,162028,7,0,44,0,-1,1,0,0,1,0,1,0,2,1,2,1,1,1,0,2,0,4,1,3,0,2,2,0,4,0,6,2,4,3,3,5,0,7,4,2,0,2,7,1,8,1,9,9,0,0
19260,1,59,189721,13,0,40,1,-1,0,0,1,0,0,2,1,1,0,2,0,0,3,3,2,1,1,0,0,0,0,5,1,5,0,2,6,3,5,3,1,5,1,1,6,2,5,6,0,2,5,1,2,2,6
34499,1,30,267281,13,0,50,0,-1,0,0,1,0,0,0,0,1,0,2,2,1,3,3,2,3,1,0,0,0,4,2,1,5,0,0,6,3,5,3,7,0,1,1,6,2,2,6,0,2,4,9,2,2,0
17969,1,52,240013,14,0,70,0,-1,0,1,1,0,0,2,0,1,0,2,0,3,3,3,2,3,3,0,0,0,4,0,1,5,0,1,4,3,2,3,7,2,2,0,6,6,1,1,6,2,5,5,1,7,6
8402,1,40,37869,9,0,50,0,-1,0,0,0,1,0,1,1,2,1,2,1,0,1,0,2,0,1,1,4,0,2,5,3,3,0,3,6,0,2,3,6,5,2,0,2,6,5,8,6,2,9,1,3,7,0
