,black,population,householdsize,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWSocSec,pctWRetire,medFamInc,perCapInc,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,GroundTruth,GroundTruth_DB,FairDEN,Scalable,FairSC_normalized,FairSC
1820,0,0.01,0.33,0.28,0.5,0.28,0.47,0.03,1.0,0.34,0.69,0.0,0.35,0.54,0.36,0.4,0.13,0.22,0.31,0.23,0.54,0.52,0.19,0.39,0.35,0.76,0.48,0.73,0.78,0.28,0.41,0.49,0.45,0.3,0.42,0.67,0.16,0.13,0.27,0.33,0.27,0.35,0.19,0.69,0.0,0.02,0.81,0.34,0.04,0.1,0.75,0.14,0.23,0.25,0.25,0.25,0.44,0.4,0.44,0.39,0.4,0.34,0.11,0.0,0.01,0.42,0.26,0.0,0,-1,0,1,0,0
1821,0,0.02,0.26,0.18,0.3,0.18,0.75,0.04,1.0,0.46,0.38,0.28,0.6,0.88,0.5,0.57,0.12,0.16,0.76,0.18,0.44,0.18,0.9,0.13,0.85,0.45,0.45,0.55,0.53,0.26,0.62,0.65,0.8,0.54,0.63,0.65,0.13,0.11,0.28,0.3,0.29,0.56,0.16,0.55,0.0,0.02,0.87,0.55,0.06,0.39,0.31,0.05,0.09,0.66,0.68,0.69,0.67,0.63,0.79,0.62,0.59,0.44,0.15,0.04,0.01,0.53,1.0,0.0,0,-1,1,0,0,0
1822,0,0.06,0.59,0.55,0.51,0.33,0.38,0.0,0.0,0.11,0.39,0.19,0.55,0.3,0.14,0.13,0.64,0.68,0.24,0.87,0.28,0.45,0.46,0.56,0.34,0.63,0.54,0.63,0.66,0.74,0.19,0.12,0.19,0.18,0.65,0.64,0.64,0.59,0.63,0.58,0.69,0.46,0.45,0.49,0.5,0.06,0.72,0.49,0.93,0.46,0.54,0.66,0.48,0.05,0.05,0.06,0.05,0.11,0.14,0.17,0.84,0.44,0.68,0.0,0.07,0.14,0.01,0.0,0,-1,1,1,0,0
1823,0,0.0,0.34,0.43,0.45,0.3,0.63,0.0,0.0,0.15,0.33,0.72,0.69,0.33,0.19,0.18,0.51,0.55,0.21,0.56,0.34,0.36,0.51,0.54,0.32,0.52,0.28,0.49,0.52,0.4,0.56,0.57,0.53,0.59,0.78,0.72,0.17,0.15,0.33,0.34,0.32,0.6,0.08,0.62,0.0,0.03,0.56,0.59,0.05,0.68,0.31,0.63,0.33,0.01,0.02,0.04,0.05,0.08,0.07,0.11,0.43,0.25,0.46,0.0,0.03,0.11,0.03,0.0,0,-1,0,1,0,0
1824,1,0.02,0.32,0.23,0.3,0.17,0.47,0.03,1.0,0.69,0.6,0.32,0.42,0.46,0.75,0.88,0.04,0.04,0.88,0.16,0.66,0.28,0.6,0.07,0.83,0.34,0.36,0.4,0.39,0.35,0.82,0.86,0.88,0.66,0.38,0.48,0.06,0.07,0.35,0.43,0.17,0.73,0.01,0.36,0.5,0.03,0.78,0.67,0.06,0.55,0.06,0.03,0.13,0.68,0.69,0.78,0.62,0.69,0.89,0.7,0.4,0.47,0.53,0.01,0.01,0.37,0.38,0.0,0,-1,0,0,0,0
1825,1,0.21,0.33,0.59,0.64,0.57,0.48,0.22,1.0,0.16,0.5,0.33,0.53,0.41,0.2,0.23,0.3,0.39,0.32,0.34,0.44,0.31,0.51,0.42,0.34,0.61,0.5,0.6,0.63,0.33,0.57,0.6,0.63,0.58,0.56,0.57,0.13,0.11,0.28,0.3,0.29,0.45,0.1,0.59,0.0,0.27,0.67,0.45,0.16,0.31,0.56,0.37,0.18,0.08,0.08,0.09,0.18,0.19,0.2,0.18,0.49,0.2,0.22,0.19,0.2,0.17,0.05,0.0,0,-1,0,1,0,0
1826,1,0.0,0.45,0.3,0.41,0.23,0.45,0.02,1.0,0.61,0.73,0.21,0.47,0.57,0.59,0.49,0.24,0.34,0.37,0.18,0.66,0.54,0.3,0.4,0.48,0.31,0.37,0.37,0.36,0.51,0.78,0.8,0.9,0.75,0.45,0.49,0.22,0.22,0.5,0.57,0.25,0.77,0.04,0.42,0.5,0.0,0.91,0.71,0.06,0.65,0.38,0.01,0.0,0.5,0.46,0.4,0.68,0.7,0.8,0.73,0.66,0.67,0.65,0.0,0.01,0.3,0.18,0.0,0,-1,0,0,0,0
1827,1,0.05,0.35,0.33,0.46,0.26,0.31,0.06,1.0,0.55,0.78,0.28,0.29,0.4,0.58,0.58,0.03,0.07,0.75,0.09,0.7,0.16,0.55,0.07,0.78,0.31,0.27,0.44,0.4,0.38,0.82,0.86,0.89,0.79,0.59,0.56,0.08,0.09,0.38,0.52,0.21,0.6,0.03,0.4,0.5,0.05,0.78,0.52,0.04,0.19,0.77,0.02,0.04,0.26,0.26,0.26,0.38,0.35,0.37,0.37,0.1,0.18,0.18,0.0,0.07,0.14,0.0,0.0,0,-1,0,0,0,0
1828,1,0.16,0.48,0.53,0.59,0.44,0.15,0.17,1.0,0.74,0.81,0.17,0.13,0.15,0.75,0.69,0.04,0.05,0.87,0.16,0.73,0.38,0.55,0.08,0.83,0.37,0.54,0.55,0.49,0.49,0.75,0.8,0.85,0.65,0.4,0.44,0.18,0.17,0.51,0.53,0.47,0.55,0.22,0.53,0.5,0.1,0.83,0.55,0.01,0.14,0.85,0.01,0.09,0.76,0.81,0.83,1.0,0.96,1.0,0.91,0.66,0.79,0.31,0.01,0.12,0.22,0.03,0.0,0,-1,1,0,0,0
1829,0,0.02,0.87,0.7,0.69,0.51,0.15,0.03,1.0,0.25,0.75,0.44,0.21,0.57,0.22,0.12,0.12,0.21,0.18,0.4,0.48,0.4,0.15,0.53,0.28,0.42,0.51,0.48,0.46,0.85,0.7,0.71,0.71,0.62,0.45,0.46,0.71,0.72,0.81,0.84,0.76,0.44,0.3,0.42,0.5,0.02,0.8,0.44,0.11,0.35,0.69,0.31,0.11,0.13,0.1,0.08,0.22,0.24,0.28,0.23,0.26,0.51,0.25,0.0,0.02,0.24,0.04,0.0,0,-1,1,1,0,0
1830,1,0.0,0.61,0.52,0.51,0.3,0.33,0.0,0.0,0.24,0.6,0.62,0.44,0.42,0.23,0.18,0.63,0.68,0.14,0.45,0.39,0.22,0.34,0.64,0.31,0.36,0.22,0.4,0.39,0.68,0.77,0.73,0.74,0.74,0.31,0.2,0.48,0.49,0.66,0.63,0.66,0.69,0.44,0.42,0.5,0.02,0.55,0.7,0.14,0.77,0.52,0.66,0.7,0.04,0.03,0.04,0.13,0.15,0.17,0.15,0.18,0.18,0.21,0.0,0.01,0.19,0.0,0.0,0,-1,1,1,0,0
1831,0,0.01,0.34,0.53,0.52,0.46,0.8,0.0,0.0,0.14,0.16,0.39,0.86,0.76,0.17,0.19,0.3,0.47,0.29,0.48,0.15,0.25,0.67,0.47,0.45,0.61,0.53,0.61,0.64,0.34,0.23,0.24,0.27,0.28,0.68,0.57,0.29,0.21,0.24,0.23,0.29,0.4,0.16,0.72,0.0,0.05,0.44,0.42,0.09,0.51,0.58,0.67,0.36,0.08,0.07,0.08,0.22,0.26,0.28,0.25,0.6,0.48,0.24,0.01,0.03,0.14,0.02,0.0,1,-1,0,1,0,0
1832,1,0.0,0.64,0.39,0.39,0.29,0.46,0.02,1.0,0.81,0.74,0.2,0.51,0.62,0.74,0.6,0.21,0.25,0.56,0.13,0.63,0.41,0.4,0.18,0.61,0.13,0.42,0.13,0.13,0.62,0.92,0.94,0.94,0.91,0.13,0.29,0.24,0.28,0.7,0.68,0.56,0.93,0.03,0.09,0.5,0.0,0.94,0.92,0.58,0.88,0.42,0.03,0.0,0.64,0.63,0.61,0.77,0.86,1.0,0.98,0.16,0.39,0.35,0.0,0.03,0.09,0.06,0.0,0,-1,1,0,0,0
1833,1,0.0,0.5,0.49,0.54,0.31,0.15,0.02,1.0,0.3,0.81,0.58,0.26,0.16,0.29,0.21,0.25,0.23,0.23,0.22,0.86,0.24,0.34,0.42,0.25,0.38,0.38,0.47,0.44,0.6,0.73,0.8,0.88,0.7,0.94,1.0,0.15,0.16,0.55,0.73,0.27,0.66,0.1,0.44,0.5,0.01,0.9,0.57,0.11,0.29,0.71,0.12,0.09,0.13,0.11,0.1,0.2,0.22,0.2,0.18,0.32,0.46,0.36,0.0,0.02,0.14,0.0,0.0,0,-1,0,1,0,0
1834,1,0.0,0.47,0.41,0.5,0.32,0.38,0.02,0.73,0.51,0.7,0.2,0.45,0.5,0.49,0.42,0.22,0.29,0.39,0.38,0.6,0.59,0.43,0.32,0.5,0.31,0.42,0.33,0.33,0.47,0.81,0.8,0.85,0.79,0.48,0.64,0.17,0.17,0.48,0.57,0.28,0.69,0.04,0.41,0.5,0.01,0.83,0.63,0.0,0.49,0.5,0.04,0.08,0.41,0.38,0.37,0.37,0.45,0.52,0.46,0.26,0.53,0.51,0.0,0.06,0.05,0.02,0.0,0,1,0,0,0,0
1835,0,0.21,0.73,0.52,0.6,0.41,0.29,0.22,1.0,0.25,0.58,0.14,0.42,0.29,0.24,0.18,0.78,0.8,0.12,0.76,0.46,0.69,0.29,0.87,0.15,0.54,0.71,0.61,0.6,0.84,0.24,0.21,0.38,0.23,0.51,0.49,0.82,0.76,0.76,0.84,0.74,0.15,0.66,0.73,0.0,0.12,0.83,0.16,0.44,0.47,0.19,0.68,0.67,0.3,0.34,0.32,0.34,0.39,0.45,0.41,0.61,0.64,1.0,0.15,0.02,1.0,0.59,1.0,0,-1,1,1,0,0
1836,0,0.01,0.45,0.44,0.47,0.31,0.51,0.03,1.0,0.1,0.41,0.15,0.67,0.58,0.11,0.13,0.52,0.66,0.15,0.63,0.3,0.29,0.25,0.44,0.21,0.87,0.47,0.88,0.92,0.51,0.05,0.03,0.0,0.17,0.62,0.57,0.41,0.35,0.45,0.4,0.52,0.33,0.29,0.53,0.5,0.04,0.55,0.37,0.53,0.59,0.38,0.74,0.22,0.05,0.05,0.05,0.02,0.11,0.14,0.15,0.68,0.37,0.58,0.0,0.05,0.08,0.01,0.0,1,-1,0,1,0,0
1837,0,0.01,0.41,0.42,0.42,0.27,0.51,0.0,0.0,0.2,0.39,0.26,0.59,0.41,0.23,0.23,0.38,0.51,0.18,0.34,0.4,0.41,0.37,0.54,0.31,0.55,0.21,0.56,0.58,0.42,0.63,0.62,0.67,0.69,0.44,0.43,0.17,0.17,0.43,0.4,0.49,0.65,0.11,0.46,0.5,0.03,0.64,0.67,0.4,0.72,0.5,0.48,0.2,0.06,0.06,0.08,0.13,0.15,0.15,0.17,0.52,0.47,0.39,0.0,0.05,0.08,0.0,0.0,0,-1,0,1,0,0
1838,0,0.7,0.35,0.38,0.49,0.3,0.37,0.69,0.99,0.23,0.57,0.41,0.4,0.44,0.26,0.29,0.24,0.37,0.34,0.45,0.52,0.25,0.39,0.37,0.4,0.76,0.37,0.75,0.78,0.44,0.51,0.51,0.54,0.52,0.56,0.56,0.24,0.21,0.37,0.39,0.36,0.51,0.19,0.57,0.0,1.0,0.32,0.51,0.84,0.64,0.58,0.46,0.4,0.07,0.09,0.1,0.18,0.2,0.22,0.21,0.42,0.41,0.33,0.59,1.0,0.06,0.05,0.36,0,-1,1,1,0,0
1839,0,0.06,0.35,0.29,0.48,0.29,0.52,0.08,1.0,0.41,0.59,0.15,0.54,0.61,0.43,0.39,0.34,0.45,0.2,0.31,0.6,0.46,0.19,0.41,0.31,0.56,0.51,0.54,0.56,0.38,0.54,0.56,0.57,0.51,0.69,0.69,0.14,0.13,0.36,0.43,0.3,0.54,0.09,0.57,0.0,0.05,0.84,0.51,0.16,0.29,0.4,0.12,0.22,0.4,0.36,0.33,0.41,0.47,0.52,0.47,0.44,0.49,0.46,0.12,0.05,0.23,0.33,0.65,0,-1,0,1,0,0
1840,0,0.08,0.33,0.47,0.51,0.38,0.53,0.09,1.0,0.19,0.4,0.22,0.6,0.73,0.22,0.24,0.34,0.5,0.18,0.53,0.39,0.63,0.36,0.65,0.23,0.73,0.38,0.7,0.74,0.37,0.39,0.41,0.44,0.34,0.56,0.62,0.18,0.16,0.32,0.32,0.35,0.56,0.09,0.62,0.0,0.11,0.69,0.56,0.49,0.72,0.31,0.5,0.28,0.04,0.03,0.04,0.13,0.16,0.17,0.18,0.49,0.06,0.29,0.01,0.11,0.13,0.04,0.0,0,-1,0,1,0,0
1841,0,0.05,0.4,0.42,0.5,0.33,0.47,0.06,1.0,0.16,0.41,0.15,0.53,0.59,0.17,0.21,0.3,0.43,0.28,0.5,0.34,0.23,0.49,0.43,0.41,0.85,0.43,0.76,0.83,0.44,0.35,0.35,0.46,0.36,0.52,0.5,0.25,0.22,0.37,0.37,0.4,0.46,0.18,0.55,0.0,0.13,0.43,0.47,0.25,0.44,0.54,0.51,0.17,0.08,0.08,0.09,0.16,0.19,0.2,0.19,0.47,0.47,0.32,0.04,0.06,0.15,0.01,0.0,0,-1,0,1,0,0
1842,0,0.01,0.41,0.43,0.42,0.25,0.54,0.0,0.0,0.14,0.42,0.12,0.64,0.44,0.17,0.21,0.55,0.61,0.29,0.41,0.37,0.47,0.71,0.55,0.4,0.63,0.38,0.71,0.72,0.49,0.24,0.22,0.11,0.14,0.52,0.52,0.29,0.26,0.44,0.41,0.49,0.49,0.24,0.46,0.5,0.04,0.61,0.52,0.12,0.67,0.52,0.68,0.26,0.05,0.05,0.08,0.08,0.13,0.15,0.17,0.53,0.48,0.61,0.0,0.04,0.1,0.0,0.0,0,-1,0,1,0,0
1843,0,0.07,0.5,0.47,0.57,0.37,0.27,0.08,1.0,0.24,0.64,0.24,0.34,0.62,0.23,0.21,0.19,0.31,0.24,0.46,0.54,0.21,0.42,0.31,0.35,0.55,0.35,0.61,0.61,0.51,0.57,0.55,0.51,0.54,0.53,0.56,0.2,0.21,0.5,0.48,0.53,0.46,0.2,0.47,0.5,0.15,0.46,0.48,1.0,0.53,0.6,0.34,0.33,0.1,0.1,0.1,0.17,0.21,0.25,0.23,0.51,0.38,0.26,0.01,0.11,0.12,0.02,0.52,0,-1,0,1,0,0
1844,1,0.05,0.58,0.39,0.44,0.28,0.27,0.07,1.0,0.78,0.78,0.15,0.33,0.44,0.74,0.66,0.14,0.18,0.67,0.2,0.68,0.38,0.54,0.2,0.72,0.16,0.38,0.21,0.19,0.58,0.92,0.91,0.94,0.8,0.39,0.5,0.21,0.23,0.64,0.66,0.37,0.87,0.07,0.32,0.5,0.02,0.9,0.84,0.08,0.46,0.6,0.01,0.24,0.47,0.49,0.5,0.77,0.68,0.84,0.67,0.47,0.53,0.56,0.0,0.06,0.16,0.56,0.23,0,-1,0,0,0,0
1845,0,0.02,0.53,0.37,0.49,0.3,0.4,0.04,0.96,0.44,0.67,0.13,0.47,0.61,0.43,0.33,0.27,0.46,0.19,0.29,0.56,0.39,0.29,0.48,0.27,0.45,0.44,0.38,0.42,0.57,0.69,0.67,0.84,0.67,0.32,0.36,0.31,0.31,0.55,0.6,0.33,0.8,0.08,0.36,0.5,0.02,0.88,0.75,0.31,0.24,0.54,0.06,0.13,0.21,0.19,0.17,0.42,0.38,0.43,0.43,0.44,0.46,0.54,0.0,0.05,0.11,0.18,0.0,0,-1,0,1,0,0
1846,1,0.01,0.54,0.42,0.44,0.26,0.23,0.03,1.0,0.51,0.84,0.4,0.25,0.24,0.5,0.42,0.18,0.24,0.35,0.14,0.73,0.4,0.36,0.23,0.48,0.43,0.25,0.46,0.47,0.51,0.75,0.77,0.86,0.66,0.51,0.62,0.17,0.19,0.58,0.63,0.45,0.68,0.18,0.29,0.5,0.01,0.89,0.65,0.19,0.66,0.77,0.14,0.31,0.16,0.15,0.15,0.32,0.3,0.33,0.34,0.3,0.42,0.17,0.0,0.06,0.08,0.04,0.0,0,-1,0,0,0,0
1847,0,0.43,0.62,0.54,0.62,0.42,0.28,0.44,1.0,0.17,0.39,0.1,0.43,0.27,0.18,0.14,0.76,0.87,0.12,1.0,0.28,0.47,0.38,0.79,0.16,0.64,0.84,0.68,0.69,0.78,0.0,0.0,0.05,0.0,0.36,0.29,0.75,0.64,0.63,0.86,0.6,0.02,0.63,0.79,0.0,0.58,0.56,0.02,0.84,0.54,0.21,0.9,1.0,0.22,0.25,0.27,0.23,0.32,0.38,0.31,0.52,0.65,0.71,1.0,0.07,0.97,1.0,0.0,1,-1,1,1,0,0
1848,1,0.0,0.43,0.39,0.42,0.26,0.36,0.02,1.0,0.4,0.56,0.3,0.46,0.42,0.4,0.34,0.16,0.25,0.28,0.35,0.45,0.59,0.47,0.39,0.4,0.45,0.22,0.38,0.42,0.44,0.79,0.82,0.91,0.77,0.37,0.44,0.15,0.16,0.47,0.47,0.45,0.73,0.13,0.41,0.5,0.01,0.78,0.73,0.15,0.72,0.52,0.2,0.0,0.07,0.08,0.1,0.21,0.2,0.19,0.24,0.27,0.08,0.17,0.0,0.02,0.12,0.02,0.0,0,-1,0,1,0,0
1849,0,0.05,0.42,0.36,0.49,0.34,0.49,0.06,1.0,0.16,0.45,0.18,0.6,0.76,0.2,0.18,0.6,0.67,0.2,0.55,0.33,0.34,0.58,0.61,0.23,0.79,0.66,0.73,0.79,0.47,0.06,0.03,0.1,0.24,0.58,0.66,0.34,0.28,0.38,0.39,0.41,0.38,0.2,0.58,0.0,0.08,0.63,0.39,0.83,0.59,0.48,0.85,0.36,0.08,0.08,0.08,0.1,0.17,0.2,0.21,0.57,0.46,0.36,0.01,0.06,0.14,0.2,0.0,0,-1,0,1,0,0
1850,0,0.01,0.44,0.45,0.43,0.25,0.33,0.02,1.0,0.32,0.57,0.26,0.42,0.76,0.34,0.3,0.17,0.27,0.41,0.43,0.49,0.45,0.48,0.25,0.46,0.52,0.27,0.52,0.54,0.51,0.69,0.68,0.78,0.52,0.56,0.59,0.21,0.21,0.47,0.53,0.37,0.64,0.1,0.31,0.5,0.02,0.71,0.6,0.14,0.32,0.69,0.22,0.25,0.11,0.11,0.12,0.23,0.24,0.25,0.24,0.28,0.32,0.36,0.0,0.02,0.13,0.0,0.0,0,-1,0,1,0,0
1851,0,0.02,0.09,0.06,0.06,0.04,1.0,0.03,1.0,0.52,0.0,0.35,1.0,0.95,0.66,1.0,0.11,0.17,0.62,0.13,0.04,0.09,0.41,0.12,0.63,0.42,0.09,0.36,0.4,0.0,0.56,0.55,0.59,0.5,0.61,0.43,0.03,0.03,0.1,0.08,0.16,0.75,0.06,0.64,0.0,0.29,0.0,0.76,0.01,0.31,0.71,0.13,0.04,0.49,0.68,1.0,0.29,0.41,0.56,0.43,0.49,0.54,0.31,0.0,0.03,0.15,0.01,0.61,0,-1,1,0,0,0
1852,0,0.02,0.32,0.38,0.52,0.37,0.5,0.0,0.0,0.24,0.54,0.3,0.49,0.42,0.27,0.31,0.51,0.54,0.29,0.27,0.56,0.46,0.34,0.54,0.38,0.72,0.44,0.64,0.7,0.36,0.55,0.55,0.5,0.57,0.76,0.8,0.14,0.12,0.29,0.33,0.32,0.31,0.11,0.52,0.5,0.04,0.71,0.32,0.18,0.27,0.42,0.58,0.57,0.18,0.19,0.22,0.27,0.28,0.31,0.29,0.37,0.32,0.36,0.0,0.02,0.2,0.04,0.0,0,-1,0,1,0,0
1853,1,0.06,0.45,0.7,0.81,0.72,0.26,0.08,1.0,0.23,0.69,0.75,0.3,0.24,0.27,0.23,0.25,0.23,0.47,0.29,0.61,0.11,0.74,0.31,0.49,0.3,0.75,0.35,0.33,0.45,0.64,0.72,0.7,0.64,0.78,0.75,0.16,0.14,0.36,0.55,0.23,0.44,0.09,0.63,0.0,0.05,0.8,0.36,0.06,0.24,0.6,0.17,0.26,0.13,0.11,0.11,0.2,0.24,0.26,0.22,0.48,0.41,0.28,0.04,0.04,0.29,0.05,0.0,0,-1,0,1,0,0
1854,0,0.0,0.46,0.4,0.42,0.25,0.28,0.02,1.0,0.54,0.74,0.53,0.29,0.38,0.55,0.53,0.2,0.22,0.6,0.25,0.62,0.36,0.43,0.14,0.72,0.39,0.23,0.4,0.41,0.44,0.8,0.8,0.86,0.81,0.35,0.4,0.15,0.16,0.48,0.5,0.43,0.64,0.14,0.38,0.5,0.02,0.55,0.63,0.1,0.6,0.85,0.27,0.09,0.23,0.28,0.29,0.36,0.39,0.5,0.43,0.38,0.6,0.33,0.0,0.04,0.06,0.03,0.0,0,-1,0,0,0,0
1855,1,0.04,0.28,0.35,0.39,0.26,0.65,0.05,1.0,0.15,0.23,0.14,0.73,0.67,0.19,0.21,0.47,0.54,0.19,0.52,0.26,0.44,0.43,0.52,0.33,0.6,0.31,0.61,0.64,0.33,0.48,0.51,0.5,0.59,0.33,0.37,0.13,0.12,0.29,0.31,0.29,0.56,0.04,0.53,0.5,0.1,0.52,0.55,0.26,0.7,0.25,0.56,0.18,0.05,0.05,0.06,0.12,0.15,0.14,0.17,0.53,0.14,0.44,0.0,0.03,0.25,0.05,0.0,0,-1,0,1,0,0
1856,0,0.01,0.32,0.37,0.39,0.26,0.64,0.0,0.0,0.14,0.39,1.0,0.71,0.47,0.19,0.21,0.76,0.67,0.26,0.6,0.32,0.73,0.4,0.61,0.41,0.65,0.29,0.68,0.7,0.29,0.46,0.47,0.66,0.5,0.55,0.68,0.07,0.08,0.29,0.29,0.31,0.55,0.06,0.53,0.5,0.02,0.68,0.56,0.1,0.48,0.5,0.63,0.3,0.06,0.06,0.08,0.04,0.1,0.1,0.09,0.4,0.2,0.31,0.0,0.03,0.1,0.01,0.0,0,-1,0,1,0,0
1857,0,0.03,0.46,1.0,1.0,1.0,0.35,0.0,0.0,0.11,0.55,0.24,0.4,0.48,0.3,0.18,0.21,0.24,0.72,0.52,0.17,0.11,1.0,0.15,0.69,0.16,1.0,0.17,0.17,0.3,0.7,0.73,0.83,0.55,0.34,0.51,0.08,0.08,0.24,0.32,0.24,0.32,0.06,0.55,0.0,0.04,0.68,0.3,0.09,0.49,0.27,0.22,0.08,0.13,0.13,0.14,0.2,0.22,0.29,0.2,1.0,0.15,0.22,0.04,0.02,0.28,0.14,0.0,0,-1,1,1,0,0
1858,0,0.04,0.39,0.64,0.68,0.64,0.45,0.0,0.0,0.18,0.51,0.41,0.5,0.45,0.26,0.24,0.39,0.39,0.39,0.4,0.45,0.27,0.63,0.34,0.41,0.41,0.57,0.41,0.43,0.37,0.62,0.61,0.57,0.65,0.65,0.65,0.15,0.13,0.31,0.4,0.23,0.52,0.07,0.56,0.0,0.06,0.67,0.48,0.16,0.34,0.52,0.41,0.41,0.09,0.1,0.11,0.14,0.16,0.16,0.17,0.61,0.19,0.42,0.0,0.06,0.12,0.01,0.0,0,-1,0,1,0,0
1859,0,0.12,0.44,0.39,0.48,0.28,0.41,0.13,1.0,0.25,0.48,0.12,0.54,0.6,0.27,0.23,0.35,0.48,0.22,0.49,0.47,0.8,0.34,0.63,0.3,0.55,0.46,0.59,0.6,0.52,0.37,0.4,0.34,0.38,0.58,0.58,0.3,0.27,0.47,0.49,0.44,0.52,0.15,0.52,0.5,0.07,0.85,0.51,0.48,0.48,0.13,0.31,0.17,0.1,0.08,0.07,0.22,0.23,0.23,0.24,0.54,0.26,0.42,0.01,0.04,0.46,0.19,0.61,0,-1,0,1,0,0
1860,0,0.03,0.28,0.4,0.48,0.34,0.46,0.0,0.0,0.23,0.53,0.57,0.51,0.61,0.26,0.27,0.36,0.39,0.36,0.3,0.55,0.27,0.34,0.33,0.52,0.73,0.38,0.79,0.8,0.33,0.47,0.49,0.5,0.42,0.77,0.77,0.08,0.08,0.27,0.32,0.25,0.45,0.08,0.61,0.0,0.04,0.72,0.43,0.19,0.33,0.52,0.56,0.14,0.11,0.1,0.1,0.17,0.2,0.19,0.19,0.33,0.13,0.21,0.0,0.04,0.15,0.03,0.0,0,-1,0,1,0,0
1861,1,0.07,0.5,0.29,0.38,0.15,0.47,0.08,1.0,0.37,0.5,0.19,0.52,0.65,0.36,0.31,0.19,0.27,0.26,0.26,0.46,0.26,0.35,0.29,0.38,0.37,0.14,0.38,0.39,0.5,0.78,0.77,0.8,0.7,0.52,0.52,0.29,0.29,0.53,0.51,0.5,0.82,0.2,0.53,0.5,0.2,0.27,0.82,0.11,0.55,0.96,0.13,0.06,0.19,0.18,0.16,0.4,0.43,0.65,0.49,0.9,0.71,0.25,0.0,0.18,0.07,0.03,0.0,0,-1,0,0,0,0
1862,0,0.01,0.35,0.41,0.44,0.27,0.5,0.0,0.0,0.18,0.42,0.41,0.56,0.53,0.2,0.22,0.47,0.6,0.17,0.44,0.43,0.52,0.28,0.53,0.3,0.5,0.32,0.56,0.56,0.41,0.46,0.45,0.36,0.53,0.53,0.6,0.14,0.14,0.38,0.38,0.4,0.54,0.11,0.49,0.5,0.02,0.76,0.54,0.05,0.53,0.48,0.52,0.74,0.07,0.07,0.09,0.08,0.13,0.13,0.15,0.38,0.18,0.54,0.02,0.02,0.17,0.01,0.0,0,-1,0,1,0,0
1863,1,0.01,0.36,0.42,0.45,0.29,0.53,0.0,0.0,0.15,0.47,1.0,0.55,0.3,0.2,0.19,0.48,0.4,0.21,0.33,0.56,0.5,0.42,0.5,0.3,0.34,0.35,0.29,0.32,0.48,0.71,0.78,0.69,0.74,0.89,0.96,0.23,0.19,0.37,0.47,0.21,0.63,0.08,0.55,0.5,0.03,0.69,0.56,0.03,0.73,0.48,0.27,0.14,0.07,0.07,0.08,0.1,0.14,0.15,0.11,0.48,0.4,0.32,0.0,0.04,0.11,0.0,0.0,0,-1,0,1,0,0
1864,1,0.01,0.53,0.27,0.37,0.18,0.23,0.0,0.0,0.82,0.82,0.45,0.21,0.29,0.77,0.67,0.13,0.15,0.69,0.09,0.78,0.43,0.4,0.19,0.67,0.26,0.27,0.26,0.26,0.51,0.96,0.96,0.96,0.88,0.34,0.42,0.17,0.19,0.56,0.57,0.41,0.88,0.03,0.37,0.5,0.02,0.77,0.86,0.04,0.78,0.9,0.02,0.22,0.49,0.56,0.59,0.65,0.75,0.88,0.82,0.38,0.89,0.79,0.01,0.11,0.03,0.09,0.0,0,-1,0,0,0,0
1865,0,0.25,0.36,0.49,0.69,0.51,0.35,0.26,1.0,0.24,0.62,0.16,0.38,0.32,0.25,0.3,0.26,0.37,0.36,0.25,0.66,0.17,0.3,0.29,0.42,0.78,0.72,0.81,0.82,0.39,0.29,0.25,0.37,0.27,0.59,0.62,0.26,0.19,0.28,0.34,0.31,0.26,0.26,0.75,0.0,0.41,0.56,0.26,0.21,0.17,0.69,0.44,0.17,0.16,0.14,0.15,0.36,0.37,0.4,0.39,0.55,0.46,0.35,0.4,0.19,0.2,0.2,0.96,1,-1,1,1,0,0
